,Group,Scores
939,235.0,0.9634327773862658
940,236.0,0.9616727568006496
941,236.0,0.9622020075282308
942,236.0,0.9637134778510839
943,236.0,0.9629571495840527
944,237.0,0.9601299228583029
945,237.0,0.9603510421564018
946,237.0,0.9626138862708137
947,237.0,0.9614811328155644
948,238.0,0.9609419407226959
949,238.0,0.9618584209700204
950,238.0,0.9626138862708137
951,238.0,0.9622360053387768
952,239.0,0.9595615103532278
953,239.0,0.9590112640801002
954,239.0,0.962928055293748
955,239.0,0.960965668600094
956,240.0,0.9632967925294357
957,240.0,0.9624648107600876
958,240.0,0.9666980835689601
959,240.0,0.964576802507837
960,241.0,0.9629719853836785
961,241.0,0.9630209965528047
962,241.0,0.9654414074772227
963,241.0,0.9642296830875432
964,242.0,0.9621599675192855
965,242.0,0.9607935020306154
966,242.0,0.9662268300345586
967,242.0,0.9635025062656641
968,243.0,0.9594803085667885
969,243.0,0.9597241811628271
970,243.0,0.961985548224945
971,243.0,0.9608535341649015
972,244.0,0.9607795371498173
973,244.0,0.9585346843335931
974,244.0,0.9659126610116242
975,244.0,0.9622095297707535
976,245.0,0.9615915550142103
977,245.0,0.9604625722769182
978,245.0,0.9654414074772227
979,245.0,0.9629455542499021
980,246.0,0.9612667478684531
981,246.0,0.9591454857321067
982,246.0,0.9662268300345586
983,246.0,0.9626731356131153
984,247.0,0.9581810799837597
985,247.0,0.9578963844107059
986,247.0,0.9613572101790764
987,247.0,0.959623676989416
988,248.0,0.9610231425091352
989,248.0,0.9594130502653762
990,248.0,0.9654414074772227
991,248.0,0.9624177889132478
992,249.0,0.9610231425091352
993,249.0,0.9605633802816902
994,249.0,0.9641847313854854
995,249.0,0.962370649106303
996,250.0,0.9604547300040601
997,250.0,0.9593686513517737
998,250.0,0.9643418158969526
999,250.0,0.9618488053270663
1000,251.0,0.9572878603329273
1001,251.0,0.95625
1002,251.0,0.9613572101790764
1003,251.0,0.9587968040106534
1004,252.0,0.9608607389362566
1005,252.0,0.9612731263719034
1006,252.0,0.9630851398052152
1007,252.0,0.9621782799748901
1008,253.0,0.9610231425091352
1009,253.0,0.9621545226130653
1010,253.0,0.9624568017593466
1011,253.0,0.9623056384482488
1012,254.0,0.958018676410881
1013,254.0,0.9558846453624318
1014,254.0,0.9632422243166824
1015,254.0,0.95954933103826
1016,255.0,0.9563134388956557
1017,255.0,0.9550281074328545
1018,255.0,0.9607288721332077
1019,255.0,0.9578700078308536
1020,256.0,0.951278928136419
1021,256.0,0.9523062441167242
1022,256.0,0.9535029846057179
1023,256.0,0.9529042386185244
1024,257.0,0.952090946000812
1025,257.0,0.9543738200125865
1026,257.0,0.9528746465598492
1027,257.0,0.9536236440811192
1028,258.0,0.9515225334957369
1029,258.0,0.9544666771703166
1030,258.0,0.9516179704681118
1031,258.0,0.9530401950759064
1032,259.0,0.9518473406414941
1033,259.0,0.953780852067285
1034,259.0,0.9530317310713163
1035,259.0,0.9534061444173803
1036,260.0,0.9511165245635403
1037,260.0,0.952717562048382
1038,260.0,0.952717562048382
1039,260.0,0.952717562048382
1040,261.0,0.9518473406414941
1041,261.0,0.9553557343429563
1042,261.0,0.9513038014451775
1043,261.0,0.9533254624163715
1044,262.0,0.9519285424279335
1045,262.0,0.9516583229036295
1046,262.0,0.955545083254791
1047,262.0,0.9535977425928829
1048,263.0,0.9520097442143727
1049,263.0,0.9542236904200094
1050,263.0,0.9528746465598492
1051,263.0,0.9535486913463807
1052,264.0,0.9529841656516443
1053,264.0,0.9554541161655911
1054,264.0,0.9535029846057179
1055,264.0,0.9544775532667663
1056,265.0,0.9533901745838409
1057,265.0,0.9572150299968425
1058,265.0,0.9524033930254477
1059,265.0,0.9548031496062993
1060,266.0,0.953958587088916
1061,266.0,0.9585639727977227
1062,266.0,0.9520892240025134
1063,266.0,0.9553156277090394
1064,267.0,0.952902963865205
1065,267.0,0.953732747804266
1066,267.0,0.9552309142318567
1067,267.0,0.954481243132946
1068,268.0,0.9528217620787658
1069,268.0,0.9544383346425765
1070,268.0,0.9542884071630537
1071,268.0,0.9543633650145313
1072,269.0,0.9530653674380837
1073,269.0,0.9548883998742533
1074,269.0,0.9542884071630537
1075,269.0,0.9545883092394719
1076,270.0,0.9527405602923265
1077,270.0,0.9552896725440806
1078,270.0,0.9531888155827836
1079,270.0,0.9542380877496462
1080,271.0,0.9530653674380837
1081,271.0,0.9556045340050378
1082,271.0,0.9535029846057179
1083,271.0,0.9545526026104734
1084,272.0,0.9523345513601299
1085,272.0,0.9543953451800598
1086,272.0,0.9533459000942507
1087,272.0,0.9538703339882122
1088,273.0,0.9526593585058871
1089,273.0,0.9542812254516889
1090,273.0,0.9541313226515865
1091,273.0,0.9542062681643233
1092,274.0,0.9523345513601299
1093,274.0,0.9535394757494898
1094,274.0,0.9542884071630537
1095,274.0,0.9539137944570935
1096,275.0,0.9527405602923265
1097,275.0,0.953718230310637
1098,275.0,0.9549167452089224
1099,275.0,0.9543171114599686
1100,276.0,0.9519285424279335
1101,276.0,0.9543594586087504
1102,276.0,0.9525604775369149
1103,276.0,0.9534591194968554
1104,277.0,0.9527405602923265
1105,277.0,0.953718230310637
1106,277.0,0.9549167452089224
1107,277.0,0.9543171114599686
1108,278.0,0.9523345513601299
1109,278.0,0.9546813532651456
1110,278.0,0.9530317310713163
1111,278.0,0.9538558289442653
1112,279.0,0.952090946000812
1113,279.0,0.9553768527278461
1114,279.0,0.951775054979579
1115,279.0,0.9535725527226944
1116,280.0,0.9546082013804303
1117,280.0,0.9540265832681782
1118,280.0,0.9583726044612001
1119,280.0,0.9561946555912545
1120,281.0,0.9536337799431588
1121,281.0,0.9546524399811706
1122,281.0,0.9557021677662583
1123,281.0,0.9551770154643222
1124,282.0,0.9533089727974016
1125,282.0,0.9553388897625413
1126,282.0,0.9542884071630537
1127,282.0,0.9548133595284872
1128,283.0,0.9535525781567195
1129,283.0,0.9552168447517285
1130,283.0,0.9549167452089224
1131,283.0,0.9550667714061272
1132,284.0,0.9536337799431588
1133,284.0,0.9547951655940983
1134,284.0,0.955545083254791
1135,284.0,0.9551699772316872
1136,285.0,0.9532277710109622
1137,285.0,0.9566246056782335
1138,285.0,0.952717562048382
1139,285.0,0.9546670864158665
1140,286.0,0.9537961835160373
1141,286.0,0.9543815645085436
1142,286.0,0.956330505812127
1143,286.0,0.9553550411926246
1144,287.0,0.9533089727974016
1145,287.0,0.9557689280654809
1146,287.0,0.9538171536286523
1147,287.0,0.9547920433996383
1148,288.0,0.9618351603735282
1149,288.0,0.9607689903094717
1150,288.0,0.96559849198869
1151,288.0,0.9631776872453776
1152,289.0,0.9592367032074706
1153,289.0,0.959417110623629
1154,289.0,0.9618284637134779
1155,289.0,0.9606212739253216
1156,290.0,0.9609419407226959
1157,290.0,0.9605572077007356
1158,290.0,0.9640276468740182
1159,290.0,0.9622892983143865
1160,291.0,0.9616727568006496
1161,291.0,0.9607567229518449
1162,291.0,0.9652843229657556
1163,291.0,0.9630152013790941
1164,292.0,0.9602111246447422
1165,292.0,0.9600689007203257
1166,292.0,0.9630851398052152
1167,292.0,0.9615746549560852
1168,293.0,0.9610231425091352
1169,293.0,0.9605633802816902
1170,293.0,0.9641847313854854
1171,293.0,0.962370649106303
1172,294.0,0.9615915550142103
1173,294.0,0.9590278859635457
1174,294.0,0.9670122525918945
1175,294.0,0.9630035197497067
1176,295.0,0.9610231425091352
1177,295.0,0.9607075767063243
1178,295.0,0.9640276468740182
1179,295.0,0.9623647483142543
1180,296.0,0.9604547300040601
1181,296.0,0.9603758809710259
1182,296.0,0.9632422243166824
1183,296.0,0.9618069171045409
1184,297.0,0.9602923264311815
1185,297.0,0.960075152653828
1186,297.0,0.9632422243166824
1187,297.0,0.9616560809221361
1188,298.0,0.9610231425091352
1189,298.0,0.9611407082419304
1190,298.0,0.9635563933396167
1191,298.0,0.9623470348289928
1192,299.0,0.9604547300040601
1193,299.0,0.9608089042169619
1194,299.0,0.9627709707822809
1195,299.0,0.9617889368379757
1196,300.0,0.9604547300040601
1197,300.0,0.9608089042169619
1198,300.0,0.9627709707822809
1199,300.0,0.9617889368379757
1200,301.0,0.9609419407226959
1201,301.0,0.9584047359401776
1202,301.0,0.9663839145460258
1203,301.0,0.9623777864685177
1204,302.0,0.9600487210718636
1205,302.0,0.9597683155917345
1206,302.0,0.9630851398052152
1207,302.0,0.9614238670221107
1208,303.0,0.9594803085667885
1209,303.0,0.9590048505711156
1210,303.0,0.9627709707822809
1211,303.0,0.9608842204280003
1212,304.0,0.9610231425091352
1213,304.0,0.960275258054426
1214,304.0,0.9644989004084197
1215,304.0,0.9623824451410657
1216,305.0,0.9614291514413317
1217,305.0,0.960882491002973
1218,305.0,0.9646559849198869
1219,305.0,0.9627655404875756
1220,306.0,0.9610231425091352
1221,306.0,0.9604192740926157
1222,306.0,0.9643418158969526
1223,306.0,0.9623765480482833
1224,307.0,0.9608607389362566
1225,307.0,0.9621426327364122
1226,307.0,0.9621426327364122
1227,307.0,0.9621426327364122
1228,308.0,0.9612667478684531
1229,308.0,0.9615927261326227
1230,308.0,0.9635563933396167
1231,308.0,0.9625735582581405
1232,309.0,0.961510353227771
1233,309.0,0.9590215020255531
1234,309.0,0.9668551680804273
1235,309.0,0.9629224030037548
1236,310.0,0.9607795371498173
1237,310.0,0.9608334638884537
1238,310.0,0.9633993088281495
1239,310.0,0.9621146756608362
1240,311.0,0.9610231425091352
1241,311.0,0.9599874960925289
1242,311.0,0.964813069431354
1243,311.0,0.9623942337825132
1244,312.0,0.9615915550142103
1245,312.0,0.9624862658923246
1246,312.0,0.9632422243166824
1247,312.0,0.9628640967260736
1248,313.0,0.9611043442955745
1249,313.0,0.9575625680087051
1250,313.0,0.9676405906377631
1251,313.0,0.9625752011875928
1252,314.0,0.9606171335769387
1253,314.0,0.9588079263535653
1254,314.0,0.9652843229657556
1255,314.0,0.9620352250489237
1256,315.0,0.9606171335769387
1257,315.0,0.9586647948837935
1258,315.0,0.9654414074772227
1259,315.0,0.9620411677232527
1260,316.0,0.9605359317904993
1261,316.0,0.9611041405269761
1262,316.0,0.9626138862708137
1263,316.0,0.9618584209700204
1264,317.0,0.9593179049939099
1265,317.0,0.956704563152157
1266,317.0,0.9649701539428213
1267,317.0,0.9608195823883632
1268,318.0,0.9600487210718636
1269,318.0,0.9580474111041797
1270,318.0,0.9649701539428213
1271,318.0,0.9614963218030991
1272,319.0,0.9600487210718636
1273,319.0,0.9631031220435194
1274,319.0,0.9594721960414703
1275,319.0,0.9612842304060436
1276,320.0,0.9611043442955745
1277,320.0,0.9624509033778476
1278,320.0,0.9622997172478793
1279,320.0,0.9623753043751473
1280,321.0,0.9602923264311815
1281,321.0,0.9609411764705882
1282,321.0,0.9622997172478793
1283,321.0,0.9616199670355544
1284,322.0,0.9604547300040601
1285,322.0,0.9613875372782923
1286,322.0,0.9621426327364122
1287,322.0,0.9617649367983042
1288,323.0,0.9595615103532278
1289,323.0,0.9578651685393258
1290,323.0,0.9641847313854854
1291,323.0,0.9610145608266792
1292,324.0,0.9602923264311815
1293,324.0,0.9603634654551152
1294,324.0,0.962928055293748
1295,324.0,0.9616440505137658
1296,325.0,0.9604547300040601
1297,325.0,0.9608089042169619
1298,325.0,0.9627709707822809
1299,325.0,0.9617889368379757
1300,326.0,0.9585870889159561
1301,326.0,0.9576430134417006
1302,326.0,0.9624568017593466
1303,326.0,0.9600438733939204
1304,327.0,0.9591555014210312
1305,327.0,0.9640652208326738
1306,327.0,0.9566446748350612
1307,327.0,0.9603406134195378
1308,328.0,0.9573690621193667
1309,328.0,0.9565421291230264
1310,328.0,0.9612001256676092
1311,328.0,0.958865470500666
1312,329.0,0.9599675192854242
1313,329.0,0.958183804025589
1314,329.0,0.9646559849198869
1315,329.0,0.9614090019569472
1316,330.0,0.9596427121396671
1317,330.0,0.9613268354032385
1318,330.0,0.9605717876217404
1319,330.0,0.9609491631963543
1320,331.0,0.9597239139261063
1321,331.0,0.9611879321181647
1322,331.0,0.9608859566446748
1323,331.0,0.9610369206598586
1324,332.0,0.9602923264311815
1325,332.0,0.9590688954850805
1326,332.0,0.9643418158969526
1327,332.0,0.9616981279862145
1328,333.0,0.9578562728380025
1329,333.0,0.9603212092583845
1330,333.0,0.9580584354382657
1331,333.0,0.9591884878509083
1332,334.0,0.9592367032074706
1333,334.0,0.960861364350833
1334,334.0,0.9602576185988062
1335,334.0,0.9605593966059082
1336,335.0,0.9585058871295169
1337,335.0,0.959937156323645
1338,335.0,0.9597863650644046
1339,335.0,0.9598617547718169
1340,336.0,0.9593179049939099
1341,336.0,0.9559944021147566
1342,336.0,0.9657555765001571
1343,336.0,0.9608501992654529
1344,337.0,0.9619163621599676
1345,337.0,0.9614963218030991
1346,337.0,0.9649701539428213
1347,337.0,0.9632301058408467
1348,338.0,0.9596427121396671
1349,338.0,0.959592795614722
1350,338.0,0.9624568017593466
1351,338.0,0.9610226648890283
1352,339.0,0.9604547300040601
1353,339.0,0.959225121074832
1354,339.0,0.9644989004084197
1355,339.0,0.9618547818594816
1356,340.0,0.9602923264311815
1357,340.0,0.9599311316324933
1358,340.0,0.9633993088281495
1359,340.0,0.9616620932967463
1360,341.0,0.9607795371498173
1361,341.0,0.9622819424799622
1362,341.0,0.9618284637134779
1363,341.0,0.9620551496582607
1364,342.0,0.9611043442955745
1365,342.0,0.9617254901960784
1366,342.0,0.9630851398052152
1367,342.0,0.9624048347853387
1368,343.0,0.9584246853430776
1369,343.0,0.9583463827121829
1370,343.0,0.9613572101790764
1371,343.0,0.9598494353826851
1372,344.0,0.9597239139261063
1373,344.0,0.9601756036375039
1374,344.0,0.961985548224945
1375,344.0,0.9610797237915881
1376,345.0,0.9594803085667885
1377,345.0,0.9605903595540901
1378,345.0,0.961043041156142
1379,345.0,0.9608166470357283
1380,346.0,0.9597239139261063
1381,346.0,0.9595991230817413
1382,346.0,0.9626138862708137
1383,346.0,0.9611041405269761
1384,347.0,0.9583434835566382
1385,347.0,0.9602138701053625
1386,347.0,0.9591580270185359
1387,347.0,0.9596856581532417
1388,348.0,0.9599675192854242
1389,348.0,0.9610613911132045
1390,348.0,0.9615142946905435
1391,348.0,0.9612877895563406
1392,349.0,0.9585058871295169
1393,349.0,0.9597926810114654
1394,349.0,0.9599434495758719
1395,349.0,0.959868059373282
1396,350.0,0.959074299634592
1397,350.0,0.95796875
1398,350.0,0.9630851398052152
1399,350.0,0.9605201315995614
1400,351.0,0.9585058871295169
1401,351.0,0.955783901603612
1402,351.0,0.9643418158969526
1403,351.0,0.9600437876299945
1404,352.0,0.9607795371498173
1405,352.0,0.9592505854800937
1406,352.0,0.9651272384542884
1407,352.0,0.9621799389241249
1408,353.0,0.9605359317904993
1409,353.0,0.9595185995623632
1410,353.0,0.9643418158969526
1411,353.0,0.9619241617047947
1412,354.0,0.9612667478684531
1413,354.0,0.9595754643358826
1414,354.0,0.9657555765001571
1415,354.0,0.962655601659751
1416,355.0,0.9611855460820138
1417,355.0,0.9607198748043818
1418,355.0,0.9643418158969526
1419,355.0,0.96252743806836
1420,356.0,0.9611855460820138
1421,356.0,0.9597126795752654
1422,356.0,0.9654414074772227
1423,356.0,0.9625685199686765
1424,357.0,0.9612667478684531
1425,357.0,0.9618823529411765
1426,357.0,0.9632422243166824
1427,357.0,0.9625618083352956
1428,358.0,0.9603735282176208
1429,358.0,0.9596496715670941
1430,358.0,0.9638705623625511
1431,358.0,0.9617554858934169
1432,359.0,0.9603735282176208
1433,359.0,0.9596496715670941
1434,359.0,0.9638705623625511
1435,359.0,0.9617554858934169
1436,360.0,0.9608607389362566
1437,360.0,0.9591136079900124
1438,360.0,0.9654414074772227
1439,360.0,0.9622671050571473
1440,361.0,0.960698335363378
1441,361.0,0.9606829573934837
1442,361.0,0.9633993088281495
1443,361.0,0.9620392156862745
1444,362.0,0.9603735282176208
1445,362.0,0.9609473023839398
1446,362.0,0.9624568017593466
1447,362.0,0.9617014597394444
1448,363.0,0.9609419407226959
1449,363.0,0.9595502108386694
1450,363.0,0.9651272384542884
1451,363.0,0.9623306445297204
1452,364.0,0.960698335363378
1453,364.0,0.9598186366479049
1454,364.0,0.9643418158969526
1455,364.0,0.9620749098887321
1456,365.0,0.9607795371498173
1457,365.0,0.9593940340465407
1458,365.0,0.9649701539428213
1459,365.0,0.9621740151930456
1460,366.0,0.9602111246447422
1461,366.0,0.961659333752357
1462,366.0,0.9613572101790764
1463,366.0,0.9615082482325217
1464,367.0,0.9587494924888348
1465,367.0,0.9598116169544741
1466,367.0,0.9604147031102733
1467,367.0,0.9601130653266332
1468,368.0,0.960698335363378
1469,368.0,0.9598186366479049
1470,368.0,0.9643418158969526
1471,368.0,0.9620749098887321
1472,369.0,0.9615915550142103
1473,369.0,0.9606065343129592
1474,369.0,0.9652843229657556
1475,369.0,0.962939747708219
1476,370.0,0.9611043442955745
1477,370.0,0.9597063876307981
1478,370.0,0.9652843229657556
1479,370.0,0.9624872738663952
1480,371.0,0.9594803085667885
1481,371.0,0.9572876071706937
1482,371.0,0.9646559849198869
1483,371.0,0.9609576715436976
1484,372.0,0.9610231425091352
1485,372.0,0.960275258054426
1486,372.0,0.9644989004084197
1487,372.0,0.9623824451410657
1488,373.0,0.9619163621599676
1489,373.0,0.9610633307271306
1490,373.0,0.9654414074772227
1491,373.0,0.9632473944048273
1492,374.0,0.9615915550142103
1493,374.0,0.9614722004698513
1494,374.0,0.9643418158969526
1495,374.0,0.9629048702062584
1496,375.0,0.960698335363378
1497,375.0,0.9575295581829496
1498,375.0,0.9668551680804273
1499,375.0,0.9621697670783179
1500,376.0,0.9608607389362566
1501,376.0,0.9608395989974937
1502,376.0,0.9635563933396167
1503,376.0,0.9621960784313726
1504,377.0,0.9606171335769387
1505,377.0,0.9598123534010946
1506,377.0,0.9641847313854854
1507,377.0,0.9619935741713033
1508,378.0,0.9599675192854242
1509,378.0,0.9578980196475908
1510,378.0,0.9649701539428213
1511,378.0,0.9614210814617732
1512,379.0,0.9591555014210312
1513,379.0,0.9565488241706899
1514,379.0,0.964813069431354
1515,379.0,0.960663173535622
1516,380.0,0.9615915550142103
1517,380.0,0.961038961038961
1518,380.0,0.964813069431354
1519,380.0,0.9629223171592067
1520,381.0,0.9608607389362566
1521,381.0,0.9598311972491403
1522,381.0,0.9646559849198869
1523,381.0,0.9622375430899404
1524,382.0,0.960698335363378
1525,382.0,0.9601063829787234
1526,382.0,0.9640276468740182
1527,382.0,0.9620630192820191
1528,383.0,0.9589930978481527
1529,383.0,0.9620053602396342
1530,383.0,0.9585296889726673
1531,383.0,0.9602643795735306
1532,384.0,0.9856272838002436
1533,384.0,0.9855640985407187
1534,384.0,0.9866478165252907
1535,384.0,0.9861056597849125
1536,385.0,0.9839220462850182
1537,385.0,0.9839924670433146
1538,385.0,0.9849198868991518
1539,385.0,0.9844559585492227
1540,386.0,0.983840844498579
1541,386.0,0.983686274509804
1542,386.0,0.9850769714106189
1543,386.0,0.9843811317792953
1544,387.0,0.9843280552172148
1545,387.0,0.9846129690689276
1546,387.0,0.9850769714106189
1547,387.0,0.984844915586965
1548,388.0,0.9847340641494113
1549,388.0,0.9849293563579278
1550,388.0,0.9855482249450204
1551,388.0,0.9852386934673366
1552,389.0,0.9847340641494113
1553,389.0,0.9853865493400377
1554,389.0,0.9850769714106189
1555,389.0,0.9852317360565593
1556,390.0,0.9828664230613073
1557,390.0,0.9819890368050117
1558,390.0,0.9849198868991518
1559,390.0,0.9834522782526861
1560,391.0,0.985464880227365
1561,391.0,0.9855595667870036
1562,391.0,0.9863336475023563
1563,391.0,0.985946455209233
1564,392.0,0.9823792123426716
1565,392.0,0.9815191855912294
1566,392.0,0.9844486333647502
1567,392.0,0.9829817269233786
1568,393.0,0.982785221274868
1569,393.0,0.9836529393272556
1570,393.0,0.9830348727615457
1571,393.0,0.9833438089252042
1572,394.0,0.9832724319935039
1573,394.0,0.9836683417085427
1574,394.0,0.9839773798303487
1575,394.0,0.9838228365007068
1576,395.0,0.983028826634186
1577,395.0,0.9825991534723311
1578,395.0,0.9846057178762174
1579,395.0,0.9836014123185562
1580,396.0,0.9831912302070646
1581,396.0,0.9838177533385704
1582,396.0,0.9836632108074144
1583,396.0,0.9837404760034562
1584,397.0,0.9814859926918392
1585,397.0,0.9830028328611898
1586,397.0,0.9811498586239397
1587,397.0,0.9820754716981132
1588,398.0,0.982785221274868
1589,398.0,0.983957219251337
1590,398.0,0.9827207037386114
1591,398.0,0.9833385727758567
1592,399.0,0.9810799837596427
1593,399.0,0.9811705633139809
1594,399.0,0.9822494502042098
1595,399.0,0.9817097103383311
1596,400.0,0.9849776695087292
1597,400.0,0.9853934348986964
1598,400.0,0.9855482249450204
1599,400.0,0.985470823843556
1600,401.0,0.9840032480714576
1601,401.0,0.984298948029518
1602,401.0,0.9847628023876845
1603,401.0,0.9845308205732234
1604,402.0,0.984652862362972
1605,402.0,0.9838633871220429
1606,402.0,0.9864907320138234
1607,402.0,0.9851753078672837
1608,403.0,0.9842468534307754
1609,403.0,0.9849151477058454
1610,403.0,0.9846057178762174
1611,403.0,0.9847604084838963
1612,404.0,0.9849776695087292
1613,404.0,0.9846322722283205
1614,404.0,0.9863336475023563
1615,404.0,0.9854822255355882
1616,405.0,0.9828664230613073
1617,405.0,0.9833516569813099
1618,405.0,0.9835061262959472
1619,405.0,0.9834288855729209
1620,406.0,0.9840032480714576
1621,406.0,0.9852131508573226
1622,406.0,0.9838202953188816
1623,406.0,0.9845162304487936
1624,407.0,0.9840844498578969
1625,407.0,0.9838456712672522
1626,407.0,0.9853911404335532
1627,407.0,0.9846177994035473
1628,408.0,0.9829476248477467
1629,408.0,0.9824451410658307
1630,408.0,0.9846057178762174
1631,408.0,0.9835242428997333
1632,409.0,0.9818107998375964
1633,409.0,0.9814989024772656
1634,409.0,0.98334904178448
1635,409.0,0.9824231010671688
1636,410.0,0.9823792123426716
1637,410.0,0.9819720959398025
1638,410.0,0.9839773798303487
1639,410.0,0.9829737151824245
1640,411.0,0.9799431587494924
1641,411.0,0.9796206301928202
1642,411.0,0.9816211121583411
1643,411.0,0.9806198509219302
1644,412.0,0.983028826634186
1645,412.0,0.9835087168211089
1646,412.0,0.9836632108074144
1647,412.0,0.983585957747585
1648,413.0,0.9805927730410069
1649,413.0,0.9793459552495697
1650,413.0,0.9831919572730129
1651,413.0,0.9812651877400642
1652,414.0,0.9815671944782786
1653,414.0,0.9811882740241417
1654,414.0,0.9831919572730129
1655,414.0,0.9821890937622597
1656,415.0,0.9764514819326026
1657,415.0,0.9758771929824561
1658,415.0,0.978636506440465
1659,415.0,0.9772549019607844
1660,416.0,0.9847340641494113
1661,416.0,0.9843211037942928
1662,416.0,0.9861765629908891
1663,416.0,0.9852479598242311
1664,417.0,0.9834348355663824
1665,417.0,0.9838253768844221
1666,417.0,0.984134464341816
1667,417.0,0.9839798963405058
1668,418.0,0.9840032480714576
1669,418.0,0.9839949788168837
1670,418.0,0.9850769714106189
1671,418.0,0.9845356778397049
1672,419.0,0.983840844498579
1673,419.0,0.9829287392325764
1674,419.0,0.9858623939679547
1675,419.0,0.9843933809113011
1676,420.0,0.9850588712951684
1677,420.0,0.985243328100471
1678,420.0,0.9858623939679547
1679,420.0,0.9855527638190956
1680,421.0,0.9835972391392611
1681,421.0,0.984134464341816
1682,421.0,0.984134464341816
1683,421.0,0.984134464341816
1684,422.0,0.9824604141291109
1685,422.0,0.9834905660377359
1686,422.0,0.9825636192271442
1687,422.0,0.983026874115983
1688,423.0,0.9810799837596427
1689,423.0,0.9822299103632647
1690,423.0,0.9811498586239397
1691,423.0,0.9816895874263262
1692,424.0,0.9834348355663824
1693,424.0,0.9838253768844221
1694,424.0,0.984134464341816
1695,424.0,0.9839798963405058
1696,425.0,0.9818920016240358
1697,425.0,0.9824092979425161
1698,425.0,0.9825636192271442
1699,425.0,0.9824864525249353
1700,426.0,0.9828664230613073
1701,426.0,0.9836555084079837
1702,426.0,0.9831919572730129
1703,426.0,0.9834236782150994
1704,427.0,0.9817295980511571
1705,427.0,0.9816470588235294
1706,427.0,0.9830348727615457
1707,427.0,0.9823404756298565
1708,428.0,0.9814859926918392
1709,428.0,0.981789638932496
1710,428.0,0.9824065347156771
1711,428.0,0.9820979899497487
1712,429.0,0.9822168087697929
1713,429.0,0.9825718323127649
1714,429.0,0.9830348727615457
1715,429.0,0.9828032979976442
1716,430.0,0.9809175801867641
1717,430.0,0.9826798929302472
1718,430.0,0.9803644360666038
1719,430.0,0.9815207989305653
1720,431.0,0.978725131952903
1721,431.0,0.9786700125470514
1722,431.0,0.9802073515551367
1723,431.0,0.9794380787945377
1724,432.0,0.9844092570036541
1725,432.0,0.9846153846153847
1726,432.0,0.9852340559220861
1727,432.0,0.9849246231155779
1728,433.0,0.983840844498579
1729,433.0,0.984446190102121
1730,433.0,0.9842915488532831
1731,433.0,0.9843688634042888
1732,434.0,0.9835972391392611
1733,434.0,0.9845911949685534
1734,434.0,0.9836632108074144
1735,434.0,0.9841269841269841
1736,435.0,0.9810799837596427
1737,435.0,0.9817753338570306
1738,435.0,0.9816211121583411
1739,435.0,0.9816982169507502
1740,436.0,0.9827040194884288
1741,436.0,0.9831945971415109
1742,436.0,0.98334904178448
1743,436.0,0.9832718133982565
1744,437.0,0.9823792123426716
1745,437.0,0.982880477461913
1746,437.0,0.9830348727615457
1747,437.0,0.982957669048928
1748,438.0,0.9816483962647178
1749,438.0,0.9813421135152085
1750,438.0,0.9831919572730129
1751,438.0,0.9822661644695543
1752,439.0,0.9800243605359318
1753,439.0,0.9791731913560915
1754,439.0,0.9822494502042098
1755,439.0,0.9807089084065245
1756,440.0,0.9836784409257003
1757,440.0,0.9832262110048597
1758,440.0,0.9852340559220861
1759,440.0,0.9842291094546882
1760,441.0,0.9818920016240358
1761,441.0,0.9822578112733553
1762,441.0,0.9827207037386114
1763,441.0,0.9824892029839026
1764,442.0,0.9794559480308567
1765,442.0,0.9794509803921568
1766,442.0,0.9808356896010053
1767,442.0,0.9801428459304606
1768,443.0,0.9796995533901746
1769,443.0,0.9796110414052698
1770,443.0,0.9811498586239397
1771,443.0,0.980379846177994
1772,444.0,0.9814047909053999
1773,444.0,0.9822410812509822
1774,444.0,0.9817781966698084
1775,444.0,0.9820095844135438
1776,445.0,0.9798619569630532
1777,445.0,0.9797678795483061
1778,445.0,0.9813069431354069
1779,445.0,0.98053680740857
1780,446.0,0.9807551766138856
1781,446.0,0.9820670127418594
1782,446.0,0.9806786050895382
1783,446.0,0.9813723178495638
1784,447.0,0.978725131952903
1785,447.0,0.9785199121981812
1786,447.0,0.9803644360666038
1787,447.0,0.9794413057124921
1788,448.0,0.9840032480714576
1789,448.0,0.9836913909361769
1790,448.0,0.9853911404335532
1791,448.0,0.9845405320568155
1792,449.0,0.983028826634186
1793,449.0,0.9822967256775811
1794,449.0,0.9849198868991518
1795,449.0,0.9836065573770492
1796,450.0,0.9821356069833537
1797,450.0,0.9825690954773869
1798,450.0,0.9828777882500785
1799,450.0,0.982723417622114
1800,451.0,0.9825416159155501
1801,451.0,0.983037537301712
1802,451.0,0.9831919572730129
1803,451.0,0.9831147412235922
1804,452.0,0.9835160373528218
1805,452.0,0.983220950290105
1806,452.0,0.9849198868991518
1807,452.0,0.9840696853174292
1808,453.0,0.9816483962647178
1809,453.0,0.9810404261986838
1810,453.0,0.9835061262959472
1811,453.0,0.9822717288986508
1812,454.0,0.9827040194884288
1813,454.0,0.9827396830378158
1814,454.0,0.9838202953188816
1815,454.0,0.9832796922835387
1816,455.0,0.9818107998375964
1817,455.0,0.9821036106750393
1818,455.0,0.9827207037386114
1819,455.0,0.9824120603015075
1820,456.0,0.9820544051969143
1821,456.0,0.9831734549457462
1822,456.0,0.9820923656927427
